,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_type
service_domain,-0.001037804,-4.69E-05,-0.000397054,-0.000102272,-0.000731323,-3.94E-05,-0.000676393,-0.000149914,-0.005278188,-8.70E-05,-0.000161711,-7.17E-05,-8.64E-05,-0.000172134,-0.000152011,-0.000423464,,,-0.000571059,-0.007164034,-0.017590628,0.024466025,0.024449916,0.008178005,0.008140714,-0.029057585,0.007257833,-0.003120726,0.00488172,-0.02581627,-0.026664791,0.00629372,-0.019157829,-0.002431032,0.024471277,0.024462837,0.008673391,0.008232157,-0.017791782,0.019380348,-0.003176842,-0.000142984,-7.23E-05,-0.000209155,-0.000395017,-0.000224509,-0.000226618,-0.00024478,-0.000214765,-0.000221309,-0.000234863,1,-0.001679527,-0.000230777,-0.000885002,-0.017630566,-0.000221309,-0.000216968,-0.000564764,-0.000616435,-0.001505347,-0.000235873,-0.000222381,-0.005927783,-0.000216968,-0.000235873,-0.000233848,-0.000224509,-0.000215869,-0.000219149,-0.000220232,-0.000222381,-0.000225566,-0.000215869,-0.000216968,-0.000220232,-0.000225566,-0.000212539,-0.000223447,-0.000226618,-0.0004252,-0.001868609,-2.18E-05,-0.000219149,-0.000309955,-0.000227665,-0.008244938,-2.18E-05,-0.000238879,-0.000229744,-0.000230777,-0.002171456,-0.000228707,-0.000223447,-0.000225566,-0.000223447,-0.000233848,-0.000494105,-2.18E-05,-5.77E-05,-0.000273246,-8.16E-05,-0.000506014,-0.000224509,-0.000224509,-0.000224509,-0.000228707,-6.17E-05,0.008556622,-0.000524963,-7.23E-05,-0.000655807,0.024475609,-0.000164625,-0.00010682,-6.90E-05,-0.026482529,-0.000225566,0.006591894
service_Z39_50,-0.000925206,-4.18E-05,-0.000358763,-9.11E-05,-0.000651274,-3.51E-05,-0.000602357,-0.000133505,-0.005693736,-7.75E-05,-0.000144011,-6.38E-05,-7.70E-05,-0.000153293,-0.000135372,-0.000377113,,,-0.000508552,-0.007021202,-0.015633792,0.022110488,0.022095889,0.008784624,0.008748028,-0.02562768,0.007019087,-0.002779137,0.004748971,-0.022882993,-0.023638771,0.005209204,-0.016759971,-0.002164936,0.02211527,0.022107478,0.008783519,0.008842526,-0.015844328,0.017259012,-0.002829111,-0.000127333,-6.44E-05,1,-0.000351779,-0.000199935,-0.000201813,-0.000217987,-0.000191257,-0.000197085,-0.000209155,-0.000209155,-0.001495689,-0.000205517,-0.000788131,-0.015700758,-0.000197085,-0.000193219,-0.000502946,-0.000548961,-0.001340575,-0.000210055,-0.000198039,-0.005278939,-0.000193219,-0.000210055,-0.000208252,-0.000199935,-0.000192241,-0.000195161,-0.000196125,-0.000198039,-0.000200876,-0.000192241,-0.000193219,-0.000196125,-0.000200876,-0.000189275,-0.000198989,-0.000201813,-0.000378659,-0.001664075,-1.94E-05,-0.000195161,-0.000276028,-0.000202745,-0.007342463,-1.94E-05,-0.000212732,-0.000204597,-0.000205517,-0.001933773,-0.000203673,-0.000198989,-0.000200876,-0.000198989,-0.000208252,-0.000440021,-1.94E-05,-5.14E-05,-0.000243337,-7.27E-05,-0.000450626,-0.000199935,-0.000199935,-0.000199935,-0.000203673,-5.49E-05,0.00849963,-0.000467501,-6.44E-05,0.002888938,0.022118849,-0.000146606,-9.51E-05,-6.14E-05,-0.02469545,-0.000200876,0.00675794
service_netstat,-0.000940172,-4.25E-05,-0.000364567,-9.26E-05,-0.000661809,-3.57E-05,-0.000612101,-0.000135665,-0.005785841,-7.88E-05,-0.00014634,-6.48E-05,-7.82E-05,-0.000155773,-0.000137562,-0.000383213,,,-0.000516779,-0.006884718,-0.015869043,0.022732573,0.02269071,0.008485816,0.00849993,-0.02574434,0.008305081,-0.002824094,0.004266615,-0.023300808,-0.024062693,0.006151502,-0.017247231,-0.002199957,0.022760533,0.022702547,0.007368471,0.00859256,-0.016100636,0.017538205,-0.002874876,-0.000129393,-6.54E-05,-0.000189275,-0.00035747,-0.000203169,-0.000205077,-0.000221513,-0.000194351,-0.000200273,-0.000212539,-0.000212539,-0.001519885,-0.000208841,-0.00080088,-0.015954744,-0.000200273,-0.000196345,-0.000511082,-0.000557841,-0.001362261,-0.000213453,-0.000201243,-0.005364335,-0.000196345,-0.000213453,-0.00021162,-0.000203169,-0.00019535,-0.000198319,-0.000199298,-0.000201243,-0.000204125,-0.00019535,-0.000196345,-0.000199298,-0.000204125,1,-0.000202208,-0.000205077,-0.000384784,-0.001690994,-1.97E-05,-0.000198319,-0.000280493,-0.000206025,-0.007461239,-1.97E-05,-0.000216173,-0.000207907,-0.000208841,-0.001965055,-0.000206968,-0.000202208,-0.000204125,-0.000202208,-0.00021162,-0.000447139,-1.97E-05,-5.22E-05,-0.000247273,-7.38E-05,-0.000457916,-0.000203169,-0.000203169,-0.000203169,-0.000206968,-5.58E-05,0.007615676,-0.000475064,-6.54E-05,0.00624192,0.0227141,-0.000148977,-9.67E-05,-6.24E-05,-0.025094939,-0.000204125,0.006867261
service_ssh,-0.000986858,-4.45E-05,-0.000342806,-9.73E-05,-0.000695777,-3.75E-05,-0.000643517,-0.000142628,-0.005301249,-8.28E-05,-0.000153851,-6.82E-05,-8.22E-05,-0.000163768,-0.000144622,-0.000402882,,,-0.000543303,-0.007669187,-0.016744712,0.022776913,0.022761981,0.010173386,0.010132511,-0.026782902,0.009065626,-0.002969042,0.004533011,-0.0245649,-0.02527424,0.007492002,-0.017850782,0.000982908,0.022781747,0.022774146,0.010175741,0.010240326,-0.016927011,0.018438364,-0.003022431,-0.000136034,-6.88E-05,-0.000198989,-0.000375817,-0.000213597,-0.000215603,-0.000232882,-0.000204326,-0.000210552,-0.000223447,-0.000223447,-0.001597894,-0.00021956,-0.000841986,-0.01677363,-0.000210552,-0.000206422,-0.000537313,-0.000586473,-0.00143218,-0.000224409,-0.000211572,-0.005639663,-0.000206422,-0.000224409,-0.000222482,-0.000213597,-0.000205377,-0.000208497,-0.000209527,-0.000211572,-0.000214602,-0.000205377,-0.000206422,-0.000209527,-0.000214602,-0.000202208,-0.000212587,-0.000215603,-0.000404533,-0.001777785,-2.07E-05,-0.000208497,-0.00029489,-0.000216599,-0.007844192,-2.07E-05,-0.000227268,-0.000218578,-0.00021956,-0.002065912,-0.000217591,1,-0.000214602,-0.000212587,-0.000222482,-0.000470089,-2.07E-05,-5.49E-05,-0.000259965,-7.76E-05,-0.000481419,-0.000213597,-0.000213597,-0.000213597,-0.000217591,-5.87E-05,0.009359934,0.007617578,-6.88E-05,-0.000623931,0.022786302,-0.000156624,-0.000101628,-6.56E-05,-0.026054946,-0.000214602,0.006870537
service_ctf,-0.000950019,-4.29E-05,-0.000368385,-9.35E-05,-0.000668741,-3.60E-05,-0.000618512,-0.000137086,-0.00584644,-7.96E-05,-0.000147873,-6.55E-05,-7.90E-05,-0.000157404,-0.000139002,-0.000387227,,,-0.000522191,-0.006977802,-0.016055251,0.023474805,0.023459208,0.007752409,0.007717691,-0.026479891,0.006879915,-0.002853672,0.004102044,-0.023544864,-0.02429787,0.006244046,-0.017234785,-0.002222999,0.023460986,0.023471304,0.00774559,0.007803694,-0.016269266,0.017721892,-0.002904987,-0.000130748,-6.61E-05,-0.000191257,-0.000361214,-0.000205297,-0.000207225,-0.000223833,1,-0.00020237,-0.000214765,-0.000214765,-0.001535803,-0.000211029,-0.000809268,-0.016121846,-0.00020237,-0.000198401,-0.000516434,-0.000563684,-0.001376528,-0.000215689,-0.000203351,-0.005420518,-0.000198401,-0.000215689,-0.000213837,-0.000205297,-0.000197396,-0.000200396,-0.000201385,-0.000203351,-0.000206263,-0.000197396,-0.000198401,-0.000201385,-0.000206263,-0.000194351,-0.000204326,-0.000207225,-0.000388814,-0.001708704,-1.99E-05,-0.000200396,-0.000283431,-0.000208183,-0.007539385,-1.99E-05,-0.000218437,-0.000210084,-0.000211029,-0.001985636,-0.000209136,-0.000204326,-0.000206263,-0.000204326,-0.000213837,-0.000451822,-1.99E-05,-5.28E-05,-0.000249863,-7.46E-05,-0.000462712,-0.000205297,-0.000205297,-0.000205297,-0.000209136,-5.64E-05,0.00810445,-0.00048004,-6.61E-05,-0.000599686,0.023103705,-0.000150538,-9.77E-05,-6.31E-05,-0.025357772,0.009611486,0.006939185
service_name,-0.000954905,-4.31E-05,-0.00037028,-9.40E-05,-0.00067218,-3.62E-05,-0.000621692,-0.00013779,-0.005876505,-8.00E-05,-0.000148633,-6.59E-05,-7.94E-05,-0.000158214,-0.000139717,-0.000389218,,,-0.000524877,-0.006758215,-0.016109048,0.02253298,0.022518138,0.009538766,0.00949993,-0.026530176,0.007280129,-0.002868347,0.004386377,-0.023628674,-0.024381373,0.005987282,-0.017604126,0.001177002,0.022537822,0.022530026,0.009483643,0.009601569,-0.01635293,0.017813026,-0.002919925,-0.000131421,-6.65E-05,-0.000192241,-0.000363071,-0.000206353,-0.000208291,-0.000224984,-0.000197396,-0.000203411,-0.000215869,-0.000215869,-0.001543701,-0.000212114,-0.00081343,-0.016204752,-0.000203411,-0.000199421,-0.00051909,-0.000566583,-0.001383607,-0.000216798,-0.000204396,-0.005448393,-0.000199421,-0.000216798,-0.000214937,-0.000206353,-0.000198411,-0.000201426,-0.000202421,-0.000204396,-0.000207324,1,-0.000199421,-0.000202421,-0.000207324,-0.00019535,-0.000205377,-0.000208291,-0.000390814,-0.001717491,-2.00E-05,-0.000201426,-0.000284889,-0.000209253,-0.007578156,-2.00E-05,-0.00021956,-0.000211165,-0.000212114,-0.001995847,-0.000210211,-0.000205377,-0.000207324,-0.000205377,-0.000214937,-0.000454145,-2.00E-05,-5.30E-05,-0.000251148,-7.50E-05,-0.000465092,-0.000206353,-0.000206353,-0.000206353,-0.000210211,-5.67E-05,0.009929709,-0.000482508,-6.65E-05,-0.00060277,0.022541765,-0.000151312,-9.82E-05,-6.34E-05,-0.025488173,-0.000207324,0.00697487
service_kshell,-0.000954905,-4.31E-05,-0.00037028,-9.40E-05,-0.00067218,-3.62E-05,-0.000621692,-0.00013779,-0.005876505,-8.00E-05,-0.000148633,-6.59E-05,-7.94E-05,-0.000158214,-0.000139717,-0.000389218,,,-0.000524877,-0.014264947,-0.016118384,0.024420648,0.024404321,0.006436027,0.006404188,-0.025252758,0.007280129,-0.002868347,0.004901413,-0.023623252,-0.024405866,0.004053455,-0.017616071,-0.00223443,0.024426104,0.02441669,0.006423091,0.006478835,-0.01635293,0.017813026,-0.002919925,-0.000131421,-6.65E-05,-0.000192241,-0.000363071,-0.000206353,-0.000208291,-0.000224984,-0.000197396,-0.000203411,-0.000215869,-0.000215869,-0.001543701,-0.000212114,-0.00081343,-0.016204752,-0.000203411,-0.000199421,-0.00051909,-0.000566583,-0.001383607,-0.000216798,-0.000204396,-0.005448393,-0.000199421,-0.000216798,-0.000214937,-0.000206353,1,-0.000201426,-0.000202421,-0.000204396,-0.000207324,-0.000198411,-0.000199421,-0.000202421,-0.000207324,-0.00019535,-0.000205377,-0.000208291,-0.000390814,-0.001717491,-2.00E-05,-0.000201426,-0.000284889,-0.000209253,-0.007578156,-2.00E-05,-0.00021956,-0.000211165,-0.000212114,-0.001995847,-0.000210211,-0.000205377,-0.000207324,-0.000205377,-0.000214937,-0.000454145,-2.00E-05,-5.30E-05,-0.000251148,-7.50E-05,-0.000465092,-0.000206353,-0.000206353,-0.000206353,-0.000210211,-5.67E-05,0.006761074,-0.000482508,-6.65E-05,-0.00060277,0.024428413,-0.000151312,-9.82E-05,-6.34E-05,-0.025488173,-0.000207324,0.00697487
flag_RSTO,0.002157428,0.041406908,-0.0004492,-0.000228596,-0.001634645,-8.81E-05,0.002572956,0.171208773,-0.006299199,-0.000194522,-0.000361455,-0.000160164,-0.000193197,0.00022886,-0.000339772,-0.000946522,,,0.000313481,-0.029295046,-0.039511654,-0.01554299,-0.015626249,0.134405293,0.132918352,-0.047502503,0.016258539,-0.002347058,-0.008346856,-0.051012496,-0.046029625,0.012635839,-0.04001138,0.002036412,-0.015027141,-0.014964525,0.123868746,0.123801703,-0.039767967,0.04331871,-0.007100837,0.031388491,-0.00016164,-0.000467501,-0.000882937,-0.00050182,-0.000506533,-0.000547128,-0.00048004,0.056873381,0.099869721,-0.000524963,-0.003754058,0.089866478,-0.001978145,-0.039407619,-0.000494666,0.087287964,0.027674092,0.035452429,-0.003364733,0.00331758,-0.000497062,-0.006392077,-0.000484964,-0.000527221,-0.000522695,-0.00050182,-0.000482508,-0.000489839,-0.000492259,0.081062411,-0.000504182,-0.000482508,-0.000484964,-0.000492259,-0.000504182,-0.000475064,-0.000499447,0.079528653,-0.000950402,0.004194544,-4.87E-05,-0.000489839,0.060760856,0.071191685,-0.002406031,-4.87E-05,-0.000533939,-0.000513522,0.082007147,0.010479634,-0.000511203,0.007617578,0.075883638,-0.000499447,-0.000522695,0.134825175,-4.87E-05,-0.000128944,0.069092627,-0.000182355,-0.001131036,0.100481359,-0.00050182,-0.00050182,-0.000511203,-0.000137847,-0.008216165,1,-0.00016164,-0.00146585,-0.015837756,-0.000367969,-0.000238762,-0.000154118,-0.06198356,-0.000504182,0.00699404
service_netbios_dgm,-0.000959765,-4.33E-05,-0.000372164,-9.45E-05,-0.000675601,-3.64E-05,-0.000624857,-0.000138492,-0.005906417,-8.04E-05,-0.00014939,-6.62E-05,-7.98E-05,-0.000159019,-0.000140428,-0.000391199,,,-0.000527548,-0.006802022,-0.016191163,0.024606277,0.02458982,0.006367986,0.006336212,-0.026956397,0.007032812,-0.002882947,0.004926361,-0.023748658,-0.024520361,0.004908692,-0.017705739,-0.002245804,0.024611781,0.024602267,0.006354532,0.006410362,-0.016436168,0.017903696,-0.002934788,-0.00013209,-6.68E-05,-0.000193219,-0.000364919,-0.000207403,-0.000209351,-0.000226129,-0.000198401,-0.000204446,-0.000216968,-0.000216968,-0.001551558,-0.000213193,-0.000817571,-0.016287236,-0.000204446,-0.000200437,-0.000521732,-0.000569467,-0.00139065,-0.000217901,-0.000205437,-0.005476126,-0.000200437,-0.000217901,-0.000216031,-0.000207403,-0.000199421,-0.000202451,-0.000203451,-0.000205437,-0.000208379,-0.000199421,1,-0.000203451,-0.000208379,-0.000196345,-0.000206422,-0.000209351,-0.000392803,-0.001726234,-2.01E-05,-0.000202451,-0.000286339,-0.000210318,-0.007616729,-2.01E-05,-0.000220678,-0.000212239,-0.000213193,-0.002006006,-0.000211281,-0.000206422,-0.000208379,-0.000206422,-0.000216031,-0.000456457,-2.01E-05,-5.33E-05,-0.000252426,-7.54E-05,-0.000467459,-0.000207403,-0.000207403,-0.000207403,-0.000211281,-5.70E-05,0.006692547,-0.000484964,-6.68E-05,-0.000605838,0.024614049,-0.000152082,-9.87E-05,-6.37E-05,-0.025617911,-0.000208379,0.007010372
service_http_443,-0.000959765,-4.33E-05,-0.000372164,-9.45E-05,-0.000675601,-3.64E-05,-0.000624857,-0.000138492,-0.005906417,-8.04E-05,-0.00014939,-6.62E-05,-7.98E-05,-0.000159019,-0.000140428,-0.000391199,,,-0.000527548,-0.013741393,-0.016231222,0.023840008,0.023839166,0.007602799,0.007568241,-0.025320738,0.00722417,-0.002882947,0.004926361,-0.023818785,-0.024589987,0.004947958,-0.017497756,-0.002245804,0.023860292,0.023851422,0.007408829,0.007653133,-0.016436168,0.017903696,-0.002934788,-0.00013209,-6.68E-05,-0.000193219,-0.000364919,-0.000207403,-0.000209351,-0.000226129,-0.000198401,-0.000204446,-0.000216968,-0.000216968,-0.001551558,-0.000213193,-0.000817571,-0.016287236,-0.000204446,-0.000200437,-0.000521732,-0.000569467,-0.00139065,-0.000217901,-0.000205437,-0.005476126,1,-0.000217901,-0.000216031,-0.000207403,-0.000199421,-0.000202451,-0.000203451,-0.000205437,-0.000208379,-0.000199421,-0.000200437,-0.000203451,-0.000208379,-0.000196345,-0.000206422,-0.000209351,-0.000392803,-0.001726234,-2.01E-05,-0.000202451,-0.000286339,-0.000210318,-0.007616729,-2.01E-05,-0.000220678,-0.000212239,-0.000213193,-0.002006006,-0.000211281,-0.000206422,-0.000208379,-0.000206422,-0.000216031,-0.000456457,-2.01E-05,-5.33E-05,-0.000252426,-7.54E-05,-0.000467459,-0.000207403,-0.000207403,-0.000207403,-0.000211281,-5.70E-05,0.007323066,-0.000484964,-6.68E-05,0.002742114,0.02386321,-0.000152082,-9.87E-05,-6.37E-05,-0.025617911,-0.000208379,0.007010372
service_exec,-0.000959765,-4.33E-05,-0.000372164,-9.45E-05,-0.000675601,-3.64E-05,-0.000624857,-0.000138492,-0.005906417,-8.04E-05,-0.00014939,-6.62E-05,-7.98E-05,-0.000159019,-0.000140428,-0.000391199,,,-0.000527548,-0.014466662,-0.016243994,0.022728166,0.022713185,0.009455018,0.009416283,-0.025368629,0.0075373,-0.002882947,0.004926361,-0.023832271,-0.024617838,0.004057928,-0.017705739,-0.002245804,0.022733058,0.022725154,0.009455406,0.009517289,-0.016436168,0.017903696,-0.002934788,-0.00013209,-6.68E-05,-0.000193219,-0.000364919,-0.000207403,-0.000209351,-0.000226129,-0.000198401,-0.000204446,-0.000216968,-0.000216968,-0.001551558,-0.000213193,-0.000817571,-0.016287236,-0.000204446,1,-0.000521732,-0.000569467,-0.00139065,-0.000217901,-0.000205437,-0.005476126,-0.000200437,-0.000217901,-0.000216031,-0.000207403,-0.000199421,-0.000202451,-0.000203451,-0.000205437,-0.000208379,-0.000199421,-0.000200437,-0.000203451,-0.000208379,-0.000196345,-0.000206422,-0.000209351,-0.000392803,-0.001726234,-2.01E-05,-0.000202451,-0.000286339,-0.000210318,-0.007616729,-2.01E-05,-0.000220678,-0.000212239,-0.000213193,-0.002006006,-0.000211281,-0.000206422,-0.000208379,-0.000206422,-0.000216031,-0.000456457,-2.01E-05,-5.33E-05,-0.000252426,-7.54E-05,-0.000467459,-0.000207403,-0.000207403,-0.000207403,-0.000211281,-5.70E-05,-0.003395755,0.087287964,-6.68E-05,-0.000605838,0.022736952,-0.000152082,-9.87E-05,-6.37E-05,-0.025617911,-0.000208379,0.007010372
service_pop_2,-0.000969413,-4.38E-05,-0.000375906,-9.54E-05,-0.000682393,-3.68E-05,-0.000631138,-0.000139884,-0.005965791,-8.12E-05,-0.000150892,-6.69E-05,-8.07E-05,-0.000160617,-0.00014184,-0.000395132,,,-0.000532852,-0.007105383,-0.016359906,0.023858182,0.023842342,0.008068213,0.00803243,-0.027272914,0.00711447,-0.002911928,0.004975884,-0.024045574,-0.024830495,0.005000054,-0.017883727,-0.00226838,0.023863418,0.023854661,0.00806196,0.008121559,-0.016601394,0.018083674,-0.00296429,-0.000133418,-6.75E-05,-0.000195161,-0.000368588,-0.000209488,-0.000211456,-0.000228402,-0.000200396,-0.000206502,-0.000219149,-0.000219149,-0.001567156,-0.000215337,-0.000825789,-0.016450964,-0.000206502,-0.000202451,-0.000526977,-0.000575191,-0.001404629,-0.000220092,-0.000207502,-0.005531175,-0.000202451,-0.000220092,-0.000218202,-0.000209488,-0.000201426,-0.000204487,-0.000205497,-0.000207502,-0.000210474,-0.000201426,-0.000202451,-0.000205497,-0.000210474,-0.000198319,-0.000208497,-0.000211456,-0.000396751,-0.001743587,-2.03E-05,1,-0.000289217,-0.000212432,-0.007693297,-2.03E-05,-0.000222896,-0.000214373,-0.000215337,-0.002026171,-0.000213405,-0.000208497,-0.000210474,-0.000208497,-0.000218202,-0.000461046,-2.03E-05,-5.38E-05,-0.000254964,-7.61E-05,-0.000472158,-0.000209488,-0.000209488,-0.000209488,-0.000213405,-5.75E-05,0.008430786,-0.000489839,-6.75E-05,-0.000611929,0.02386657,-0.000153611,-9.97E-05,-6.43E-05,-0.025875436,-0.000210474,0.007080845
service_ldap,-0.000969413,-4.38E-05,-0.000375906,-9.54E-05,-0.000682393,-3.68E-05,-0.000631138,-0.000139884,-0.005965791,-8.12E-05,-0.000150892,-6.69E-05,-8.07E-05,-0.000160617,-0.00014184,-0.000395132,,,-0.000532852,-0.01295543,-0.016408188,0.024601953,0.024585528,0.006845684,0.006812658,-0.025941661,0.007321147,-0.002911928,0.004914654,-0.024056255,-0.024847728,0.004442839,-0.017883727,-0.00226838,0.024607431,0.024598036,0.00683395,0.006891153,-0.016601394,0.018083674,-0.00296429,-0.000133418,-6.75E-05,-0.000195161,-0.000368588,-0.000209488,-0.000211456,-0.000228402,-0.000200396,-0.000206502,-0.000219149,-0.000219149,-0.001567156,-0.000215337,-0.000825789,-0.016450964,-0.000206502,-0.000202451,-0.000526977,-0.000575191,-0.001404629,-0.000220092,-0.000207502,-0.005531175,-0.000202451,-0.000220092,-0.000218202,-0.000209488,-0.000201426,1,-0.000205497,-0.000207502,-0.000210474,-0.000201426,-0.000202451,-0.000205497,-0.000210474,-0.000198319,-0.000208497,-0.000211456,-0.000396751,-0.001743587,-2.03E-05,-0.000204487,-0.000289217,-0.000212432,-0.007693297,-2.03E-05,-0.000222896,-0.000214373,-0.000215337,-0.002026171,-0.000213405,-0.000208497,-0.000210474,-0.000208497,-0.000218202,-0.000461046,-2.03E-05,-5.38E-05,-0.000254964,-7.61E-05,-0.000472158,-0.000209488,-0.000209488,-0.000209488,-0.000213405,-5.75E-05,0.007182293,-0.000489839,-6.75E-05,-0.000611929,0.024609939,-0.000153611,-9.97E-05,-6.43E-05,-0.025875436,-0.000210474,0.007080845
service_netbios_ns,-0.000974202,-4.40E-05,-0.000377762,-9.59E-05,-0.000685763,-3.70E-05,-0.000634256,-0.000140575,-0.005995258,-8.16E-05,-0.000151637,-6.72E-05,-8.10E-05,-0.000161411,-0.000142541,-0.000397083,,,-0.000535484,-0.007002581,-0.016463076,0.023675582,0.0236599,0.0086019,0.008564826,-0.027335467,0.008174694,-0.002926311,0.005000461,-0.024131601,-0.024936162,0.005580376,-0.017679343,-0.002279584,0.023680745,0.023672203,0.008597831,0.008658692,-0.016683393,0.018172995,-0.002978932,-0.000134076,-6.78E-05,-0.000196125,-0.000370408,-0.000210523,-0.0002125,-0.00022953,-0.000201385,-0.000207522,-0.000220232,-0.000220232,-0.001574896,-0.0002164,-0.000829868,-0.01653222,-0.000207522,-0.000203451,-0.00052958,-0.000578032,-0.001411567,-0.000221179,-0.000208527,-0.005558495,-0.000203451,-0.000221179,-0.00021928,-0.000210523,-0.000202421,-0.000205497,-0.000206512,-0.000208527,-0.000211514,-0.000202421,-0.000203451,1,-0.000211514,-0.000199298,-0.000209527,-0.0002125,-0.000398711,-0.001752199,-2.04E-05,-0.000205497,-0.000290646,-0.000213482,-0.007731297,-2.04E-05,-0.000223997,-0.000215432,-0.0002164,-0.002036179,-0.000214459,-0.000209527,-0.000211514,-0.000209527,-0.00021928,-0.000463323,-2.04E-05,-5.41E-05,-0.000256223,-7.65E-05,-0.00047449,-0.000210523,-0.000210523,-0.000210523,-0.000214459,-5.78E-05,0.008976752,-0.000492259,-6.78E-05,-0.000614951,0.023684173,-0.00015437,-0.000100165,-6.47E-05,-0.026003243,-0.000211514,0.007115819
service_link,-0.000974202,-4.40E-05,-0.000377762,-9.59E-05,-0.000685763,-3.70E-05,-0.000634256,-0.000140575,-0.005995258,-8.16E-05,-0.000151637,-6.72E-05,-8.10E-05,-0.000161411,-0.000142541,-0.000397083,,,-0.000535484,-0.007729666,-0.016513408,0.022195348,0.02218083,0.011034943,0.010992383,-0.026424501,0.007283494,-0.002926311,0.004186628,-0.024247191,-0.025025335,0.008610656,-0.017673489,0.001064301,0.02220003,0.022192756,0.010944026,0.011107416,-0.016683393,0.018172995,-0.002978932,-0.000134076,-6.78E-05,-0.000196125,-0.000370408,-0.000210523,-0.0002125,-0.00022953,-0.000201385,-0.000207522,-0.000220232,-0.000220232,-0.001574896,-0.0002164,-0.000829868,-0.01653222,-0.000207522,-0.000203451,-0.00052958,-0.000578032,-0.001411567,-0.000221179,-0.000208527,-0.005558495,-0.000203451,-0.000221179,-0.00021928,-0.000210523,-0.000202421,-0.000205497,1,-0.000208527,-0.000211514,-0.000202421,-0.000203451,-0.000206512,-0.000211514,-0.000199298,-0.000209527,-0.0002125,-0.000398711,-0.001752199,-2.04E-05,-0.000205497,-0.000290646,-0.000213482,-0.007731297,-2.04E-05,-0.000223997,-0.000215432,-0.0002164,-0.002036179,-0.000214459,-0.000209527,-0.000211514,-0.000209527,-0.00021928,-0.000463323,-2.04E-05,-5.41E-05,-0.000256223,-7.65E-05,-0.00047449,-0.000210523,-0.000210523,-0.000210523,-0.000214459,-5.78E-05,0.010840289,-0.000492259,-6.78E-05,0.00268341,0.022204739,-0.00015437,-0.000100165,-6.47E-05,-0.026003243,-0.000211514,0.007115819
service_shell,-0.001020851,-4.61E-05,-0.000395847,-0.000100493,-0.000718601,-3.87E-05,-0.000664626,-0.000147306,-0.006282337,-8.55E-05,-0.000158898,-7.04E-05,-8.49E-05,-0.00016914,-0.000149366,-0.000416097,,,-0.000561125,-0.015060217,-0.017237292,0.024795421,0.024778999,0.008456082,0.008418491,-0.026435123,0.008848348,-0.003066436,0.004712441,-0.025268081,-0.025773381,0.004231425,-0.018553293,-0.00238874,0.024800827,0.024791887,0.008449317,0.008512,-0.017482265,0.019043196,-0.003121576,-0.000140497,-7.11E-05,-0.000205517,-0.000388145,-0.000220603,-0.000222675,-0.000240521,-0.000211029,-0.000217459,-0.000230777,-0.000230777,-0.001650309,-0.000226762,-0.000869606,-0.017323854,-0.000217459,-0.000213193,-0.000554939,-0.000605711,-0.001479159,-0.00023177,-0.000218512,-0.00582466,-0.000213193,-0.00023177,-0.00022978,-0.000220603,-0.000212114,-0.000215337,-0.0002164,-0.000218512,-0.000221642,-0.000212114,-0.000213193,-0.0002164,-0.000221642,-0.000208841,-0.00021956,-0.000222675,-0.000417803,-0.001836101,-2.14E-05,-0.000215337,-0.000304563,-0.000223704,-0.008101504,-2.14E-05,-0.000234723,-0.000225748,1,-0.00213368,-0.000224728,-0.00021956,-0.000221642,-0.00021956,-0.00022978,-0.000485509,-2.14E-05,-5.67E-05,-0.000268492,-8.02E-05,-0.000497211,-0.000220603,-0.000220603,-0.000220603,-0.000224728,-6.06E-05,-0.003611881,0.082007147,-7.11E-05,-0.000644398,0.024804431,-0.000161762,-0.000104961,-6.78E-05,-0.026930796,-0.000221642,0.00711845
